Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-14,"@HedgeyeDJ It's amazing to see how many financial geniuses were created by 13 years of easy money. But, to be fair, 13 years of seemingly endless QE and rising asset prices taught a generation of investors a false investing theory that apparently is hard to unlearn.",Tryng2lookahead,,"Former housing bull until it became obvious that the housing market was in a bubble.  We sold our  house in April , and plan to rent for the foreseeable future.",2,0
2022-10-14,"@POTUS Unfortunately the increase can’t compensate for rising inflation 
Your admin is responsible for the highest inflation in 40 years, record gas prices, open borders, etc. complete incompetence",dgzipes,,,0,0
2022-10-14,"Another day, a rapper arrested, a celebrity coming near you, a rich man getting sued, a breakthrough on some sht, a movie dropping, an album coming out about the same old crap, prices rising, government ain't a relief, nigas dying, trends trending. am Bored.",YNBDracco,,"youtube.com/channel/UCwGZe…
Son of God
AfricanPrince The 1st",0,0
2022-10-14,"@DisneyFoodBlog Rising ticket prices, for starters. Sooner or later, Disney will be a playground for only really rich families. It's unfair.",g60473828uu,,.,3,1
2022-10-14,"Wealthy people are not affected nearly as much, they don't have to worry about the rising prices of commodities because they often have long since reached the fabled ""Crossover point"" and their cost of living is paid for a few thousand times over at that point by investments",CoffieeLion,"Los Angeles, CA","Fattest Feline around! Hopeful Homeowner and Enjoyer of Food! Hugs, Smooches, Rubs, Kneads, Squishes, and Stuffings Encouraged!
🎨 @Noaccess14",1,0
2022-10-14,Economy is tanking and rent prices are rising..make it make sense,LucidRob83,"California, USA",Underwater Boi,0,0
2022-10-14,I guess the prices are just gonna keep rising despite what they said in their interview... https://t.co/dkE8dqDks1 https://t.co/d4iiiKV762,DoodleDoodfrfx,Eatin Beans,"#JoyconBoyzForever
M/23

I YouTube real good.

Small and dumb dev that works on unfinished things.",0,0
2022-10-14,Get Ready: Warning Drops that Gas Prices are Going to Continue Rising https://t.co/kE5sZpFjwK,stratosphere53,Atlanta,Air Force Brat /  Vietnam veteran  /  Customer service in Insurance and Air conditioning  /  Cisco Networking student /  sixty-one years old but look forty,0,1
2022-10-14,@ianmulheirn Didn’t know that about 19p. Thank you. Re: stamp duty: Does the justification for it diminish if rising interest rates lead to lower house prices?,owsturner,,,0,0
2022-10-14,"@valdemings Val Climate change is at the bottom of the issues voter care about. Violent crime,forty year high inflation, rising gasoline prices and skyrocketing food is what voters care about. Democrats just don’t get it your so out of touch.",matrixxremix,Everywhere ,🇺🇸🇨🇦 #NRA #2A #BlueLivesMatter protectourpolicepac.org #Fixit #SchoolChoice,12,3
2022-10-14,"@midcoast2022 @rising_serpent Go Mike, cheering on Saudis. Enjoy higher gas prices",Krumply4,,Not everyday is a good day but there is good in everyday.,0,0
2022-10-14,"@RavePigeon @BrugesGroup Well the people of this country certainly aren't benefiting are they. Prices are rising at an alarming rate there are more &amp; more food banks, public services are cut to the bone &amp; people cant afford to pay their energy bills. This country is turning into a massive shithole.",philhguk,"North Yorkshire, UK","The world is a dangerous place, not because of those who do evil, but because of those who look on and do nothing.

mastodon.green/@philhguk",0,0
2022-10-14,"Canadian Dollar

Next Support at 69 and 62 cents. 

Prospects for ""inflation."" rising in 2023 continues to increase. 

Rising interest rates, falling home prices, and growing food and energy prices. Add in uncontrollable government spending.

Canadians cannot get a break. https://t.co/06889GUVda",TheELongWave,Canada ,"Joseph Barbuto, Director Of Research, Historian, Forecaster

Kondratieff & Schumpeter Evolutionary, Economic, Social, Political & Technological LongWave.",19,9
2022-10-14,@andrew_lilico House price inflation  and rising asset prices have driven our economy our economy for 30+  years. Profits from capital dwarf wages. This has been Tory/Labour politics- have you challenged it Andrew?,slowprop,WORCESTER,"Woke up and realised capitalism equals destruction of the planet. All effort and no talent: Ex rugby prop, lousy guitarist alienated in Tory Shire.",0,0
2022-10-14,"@LB_trice @PeterGFBarr @Gugo907 If you look at one day, sure. I leave that to daytraders who aren’t going to make it.

If energy prices keep rising, there are quite a few stocks that could have cashflow greater than their market cap today.",king_of_thougts,Vancouver etc,Stream of consciousness? Nah bro this is white water rafting. Partner @ a24z investing in web6 shape rotators. RT=bookmark for later.,0,0
2022-10-14,@rising_serpent They’re trying to interfere with our election by upping gas prices on us. Stopping them from doing this is pro America. This whole narrative where you want people to think stopping this is bad is pretty unamerican.,Nick_pearce2005,,"Juvie corrections officer, married to the love of my life and father to the most amazing teenager. AOC superfan, I think progressives will change our country.",1,1
2022-10-14,"It is a kind of flat tax, i.e. everybody has to pay seemingly the same rate.
However prices are not rising prortionally. Since prices for basic needs like food, energy and housing are rising man than other consumer items it becomes recessive tax instead of a progressive one.",PhraAthit,Berlin,,0,0
2022-10-14,"@SteveBurtt @theJagmeetSingh On this you are just wrong. So globally all the P&amp;G and grocery stores worldwide conspired to raise prices? Prices are legitimately rising due to lax money policy. You want to know why your standard of living is falling, too much easy money flowing for free to too many people.",kennethdavid,"Toronto,Canada","Just another geek in pursuit of life, love and enlightenment. Co-Founder of efektiv.ai. Opinions are solely my own.",0,0
2022-10-14,"@Jacob_Rees_Mogg Yes amazing job. Can’t wait for the corporation rise on top of business rent rises due to interest rates. Bounce backs loans due to crippling turnover, over covid. Gas and electric prices gone crazy. Supply’s costs rising by the day. “Say goodbye to small business mr Tumble’s! https://t.co/Gm5nDdRk9o",chrysandrea,,,0,0
2022-10-14,@AJPinBG @ClareCraigPath No they don't. They've all seen the rising fuel and energy prices.,geoff19542,,Retired science/biology teacher. Ex-accountant. Ex-cafe assistant. Ex-checkout operative. Ex-petrol station assistant. Cellist. Violinist. Repairer of violins.,1,0
2022-10-14,"Our partners at @OnwardHouse have been feeding our neighbors in Belmont-Cragin for years. They have persevered through the pandemic, inflation prices &amp; a rising number of pantry guests. Nothing has stopped them. We are grateful for them &amp; the work they do to #EndHungerNow! https://t.co/yZFv2dCbWd",FoodDepository,Chicago,Providing food for those in need now and working to eliminate the root causes of hunger in our community. #HungryToHopeful #EndHungerNow,2,0
2022-10-14,"“Despite rising oil prices and high profit margins on exports, the #Russia|ns cut off oil supplies to Ventspils. It was one of many cases of Moscow’s resolve to forgo short-term profits for the sake of expanding its economic and political sphere of influence.” #Ukraine",naveed360,Livin' La Vida Loca,"Journalist. Academic. Factual but not always neutral. A storm-chaser with unsung views.~""There can be a wrong path but never a hopeless state."" #Mastodon",0,0
2022-10-14,@TimRunsHisMouth Nope. Prices still rising ✔️,Lisamcnurse123,,"GOD is first 😇. Love my country 🇺🇸. Free Speech. RN. Conservative. GOD bless America, she’s worth fighting for. Pro-Life. 2A. Any questions 😎",0,0
2022-10-14,"@PDeniseLong @NatashaHemphi11 Consumer prices are not rising as fast as producer prices.

Inflationary pressure when reflected into current prices and discounted for the change in valuation are often within norms.",RossSchumann,"Midland, TX","MBA | PMP | Veteran | Pro-life | Fiscal Conservative | Father | Husband | Texan ""A highly educated moron"" - People who have met me. ChildOfGod/SavedbyChrist",0,0
2022-10-14,"Remember when Republicans use to say a higher minimum wage would cause inflation.  The minimum wage has been the same since '09 and prices are rising.  

The Ds need to write another bill to raise the minimum wage.  They have no excuse now. https://t.co/2UAvOXEMIV",kcshannonlee1,"Kansas City, MO","My interests include but are not limited to trash TV, sports, fashion and politics. I also post cute animal vids, pretty pics and Bible verses. 🚮 🏈 👗 🗳 🐶 ✝",0,0
2022-10-14,@rising_serpent You really want those prices to go up huh?,Crime1Politics,"Florida, USA","“In a democracy people get the leaders they deserve.” Not Red- Not blue. independent & free #ETTD. I vote the issues, right now the issue is: democracy",0,0
2022-10-14,Rising energy prices will upset stock markets,MeganJe69033749,,"💄💄💄💄💄选美女请看下方大号 💄💄💄💄💄
推特大号：👉AiPaPa.vip👈————————
【急单】Telegram电报：👉t.me/fuwu8👈————
注意💖【新客户首单体验价5元】
大号打开请等待10秒
♥♥看美女照片.♥♥
—————【推特大号】 AiPaPa.vip",0,0
2022-10-14,"🇺🇸REMINDER🇺🇸

Democrats caused:
Inflation
Recession
Economic disaster
401-K disaster
Energy crisis
FUEL prices
Food prices
Defund Police
Rising crimes
Fentanyl death 
Open Border disaster
Human Trafficking
Parent's Rights
World War Threat

If you ❤️ your country VOTE for America!",mischi_mischa,Southern California,"Merciful Father, spare America! Forgive us.

I'm proud to be an American.

Lebanese-born-American. Retired. Love Politics, Internet,  and Container Gardening",0,0
2022-10-14,@Jim_Jordan Prices started rising under Trump. How quickly we forget. The supply chain issues under Trump? Mortgage rates were 16 and 3/4's% under Reagan when we bought our first house.,dandy5530,,,0,0
2022-10-14,@DippyKimbus This must be a social commentary on the rising prices of Uber rides.,FatDogAntichrst,Official MORBHEAD Society HQ,"Born 1996. NSFW account, NO CHILDREN PLEASE(18+). amateur furry fetish artist, professional fat fetishist, casual sylveon and skeleton appreciator. Come chat!",1,0
2022-10-14,"Wonder what I could be making... 🖕🏻🖕🏻

Mood I'm in today... getting ready for winter... inflations,  rising gas &amp; food prices... 🇨🇦

#TrudeauMustGo #Pierre4PM https://t.co/LZwNWJdHtG",SharisseLynas,"Brampton, ON",Mustang Chick 🐎/ IG: @wild_pony5.0,4,0
2022-10-14,"While budgets are squeezed and prices are rising, we have decided to lower the cost of the Wands for a brief time so improved reading isn't sacrificed. Don't miss out; order one or more today! 

#childrenreading #educationaltool #SOR #benefitsofreading #readingdifficulties",pacer_pointer,"England, United Kingdom","Leading Advocates for Self Education / Changing the Culture of Reading Books/ motto is: Read more, Read Better, Read with Pace / Inspiring Others to Self-Learn",0,0
2022-10-14,"Good meeting w/ Rositza Velkova-Zheleva, Finance Minister of #Bulgaria’s caretaker government, and @atanaspekanov, Deputy PM for EU Funds Mgt. We discussed protecting the poor &amp; vulnerable w/ measures to cushion impacts of rising food &amp; energy prices and ongoing war in Ukraine. https://t.co/nXsxxDnxhh",bjerde_anna,"Washington, DC",Official account of @WorldBank Vice President for Europe and Central Asia,8,2
2022-10-14,"@watp78 @MacintoshMairi @Douglas4Moray Brexit working well for you then is it? Calamatous all round. Prices rising, shortage of workers in key jobs, no European university placements. Retaking control! Aye right.",Deltic_55,"Moray, Scotland","Retired teacher of Technology/Technical Education. Dad and grandpa,  Model Railway hobbyist. All views are my own unless I say otherwise.",1,0
